Wikipedia_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_Languages,Movie_Countries,Movie_Genres,Year,Month,Revenue_with_inflation,log_revenues
19258217,Splinter,2008-10-31,478931.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Horror']",2008,10.0,650996.7432176978,13.386259918440402
9513043,You Don't Mess with the Zohan,2008-06-06,201802891.0,113.0,"['Hebrew Language', 'English Language']",['United States of America'],"['Action', 'Drama', 'Comedy']",2008,6.0,274304701.12169826,19.429750094374523
17471406,Wild Blood,2008-05-23,1296450.0,150.0,['Italian Language'],['Italy'],"['Biographical film', 'Drama', 'Historical drama']",2008,5.0,1762226.1406018494,14.38208842037684
35450200,Valentina,2008-07-24,289400.0,75.0,['Spanish Language'],['Argentina'],"['Music', 'Family Film', 'Romance Film', 'Comedy film', 'Animation']",2008,7.0,393372.86057323863,12.882513195707466
10780993,Vicky Cristina Barcelona,2008-05-17,96408652.0,97.0,"['English Language', 'Spanish Language']","['United States of America', 'Spain']","['Romantic drama', 'Romance Film', 'Drama']",2008,5.0,131045429.23721452,18.69105460911868
11763661,Vantage Point,2008-02-13,151161491.0,90.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Suspense', 'Political thriller', 'Action']",2008,2.0,205469343.89490622,19.14080740264542
18165825,Kabluey,2008-07-04,1383398.0,87.0,['English Language'],['United States of America'],"['Domestic Comedy', 'Drama', 'Comedy', 'Indie']",2008,7.0,1880411.9853880345,14.447001451962063
20203012,Disturbance in Her Barroom,2008-12-03,1417267.0,103.0,['Korean Language'],['South Korea'],['Gangster Film'],2008,12.0,1926449.115363,14.471189029703414
15398161,Appaloosa,2008-09-05,27641569.0,115.0,"['Apache, Western Language', 'English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Crime Fiction', 'Western', 'Drama', 'Film adaptation']",2008,9.0,37572367.20201297,17.44177942333775
15349469,Defiance,2008-12-13,56462926.0,129.0,"['Russian Language', 'English Language', 'German Language']",['United States of America'],"['Thriller', 'History', 'Action', 'Drama', 'War film']",2008,12.0,76748385.33847646,18.156042906275122
20926377,Hancock,2008-07-02,624386746.0,102.0,"['Japanese Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Science Fiction', 'Superhero movie', 'Action Comedy', 'Superhero', 'Fantasy', 'Comedy', 'Action']",2008,7.0,848710436.6898278,20.559228622130497
10149834,Ponyo,2008-07-19,202614288.0,101.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Adventure', 'World cinema', 'Animation', ""Children's"", 'Drama', ""Children's Fantasy"", 'Fantasy', 'Family Film', 'Anime']",2008,7.0,275407609.06554943,19.43376277301858
5708633,The Great New Wonderful,2006-06-23,172055.0,87.0,['English Language'],['United States of America'],"['Drama', 'Ensemble Film', 'Comedy-drama', 'Indie']",2006,6.0,249765.6548859127,12.428278376772228
6305925,The Astronaut Farmer,2006-10-15,11130889.0,104.0,"['English Language', 'Spanish Language']",['United States of America'],"['Science Fiction', 'Americana', 'Drama', 'Adventure', 'Indie']",2006,10.0,16158285.318923611,16.59794349892528
3917900,The Contract,2006,5549200.0,96.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",2006,,8055561.140873016,15.901873235838197
4360088,"Paris, je t'aime",2006-05-18,17471727.0,110.0,"['French Language', 'Arabic Language', 'Standard Mandarin', 'English Language', 'Spanish Language']","['Switzerland', 'France', 'Germany']","['World cinema', 'Anthology', 'Drama', 'Romantic drama', 'Romance Film', 'Time travel']",2006,5.0,25363037.029687498,17.048803437054186
6244632,Crossover,2006-09-01,7009668.0,95.0,['English Language'],['United States of America'],"['Sports', 'Coming of age', 'Action', 'Drama', 'Teen']",2006,9.0,10175666.609821428,16.135509801625716
2028217,Inland Empire,2006-12-06,4028293.0,197.0,"['Polish Language', 'English Language']","['Poland', 'United States of America', 'France']","['Thriller', 'Ensemble Film', 'Horror', 'Indie', 'Experimental film', 'Surrealism', 'Psychological thriller', 'Mystery', 'Drama', 'Avant-garde']",2006,12.0,5847718.690054564,15.581562175638895
6987479,School for Scoundrels,2006-09-29,23947685.0,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2006,9.0,34763937.27021329,17.364091122091114
1663320,Just My Luck,2006-05-09,38077373.0,103.0,['English Language'],['United States of America'],"['Romance Film', 'Fantasy', 'Comedy']",2006,5.0,55275464.2624752,17.827839683812723
7482708,Bewitching Attraction,2006-03-16,2504320.0,104.0,['Korean Language'],['South Korea'],"['Erotica', 'Adult', 'Comedy film', 'Drama', 'Comedy', 'Black comedy']",2006,3.0,3635425.4444444445,15.10623670321362
3662683,American Dreamz,2006-04-21,16458459.0,108.0,['English Language'],['United States of America'],"['Political cinema', 'Parody', 'Political satire', 'Comedy', 'Media Satire']",2006,4.0,23892114.67581845,16.98905903258083
8620409,The Dead Girl,2006-12-29,905291.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Crime Drama', 'Mystery', 'Ensemble Film', 'Drama', 'Crime Thriller']",2006,12.0,1314176.2778025793,14.088720622607735
2772142,Diggers,2006,24019048.0,87.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Comedy', 'Indie']",2006,,34867532.20456349,17.367066644841533
7362782,Woman on the Beach,2006-08-31,749147.0,127.0,['Korean Language'],['South Korea'],"['World cinema', 'Comedy film', 'Comedy-drama', 'Drama', 'Romantic drama', 'Romance Film']",2006,8.0,1087508.0123263889,13.899399409574285
920613,Cars,2006-06-08,461983149.0,116.0,"['Japanese Language', 'Italian Language', 'Yiddish Language', 'English Language']",['United States of America'],"['Adventure', ""Children's/Family"", 'Computer Animation', 'Road movie', 'Animation', 'Sports', 'Comedy', 'Family Film', 'Auto racing']",2006,6.0,670643246.3819196,20.323747879004333
7330661,Deck the Halls,2006-11-22,47231070.0,93.0,['English Language'],['United States of America'],"['Christmas movie', 'Family Film', 'Comedy']",2006,11.0,68563535.6688988,18.04327140135727
3934285,Hoot,2006-05-05,8224998.0,95.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Coming of age', 'Comedy', 'Film adaptation', 'Family Film', 'Family-Oriented Adventure', 'Teen']",2006,5.0,11939914.63139881,16.295397516104074
2528212,The Last King of Scotland,2006-09-01,48362207.0,121.0,"['French Language', 'Swahili Language', 'English Language', 'German Language']","['United Kingdom', 'Germany']","['Thriller', 'Docudrama', 'Period piece', 'Drama', 'War film', 'Biographical film', 'Political drama', 'Historical drama']",2006,9.0,70205563.93643352,18.066938124209017
4018828,RV,2006-04-28,87528173.0,99.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Road movie', 'Family Film', 'Comedy', 'Adventure']",2006,4.0,127061296.97080854,18.660180181296674
3681867,Annapolis,2006,17496992.0,117.0,['English Language'],['United States of America'],"['Sports', 'Romance Film', 'Drama', 'Boxing']",2006,,25399713.262698412,17.050248443054905
11745593,The Unknown Woman,2006-10-20,6850853.0,120.0,['Italian Language'],"['France', 'Italy']","['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'World cinema']",2006,10.0,9945120.955927579,16.11259263268268
2295405,Little Children,2006-09-01,14821658.0,137.0,['English Language'],['United States of America'],"['Romance Film', 'Marriage Drama', 'Drama']",2006,9.0,21516033.343204364,16.884308952067524
3978163,Failure to Launch,2006-03-10,128406887.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2006,3.0,186403360.68940973,19.04342348950286
8776448,A Dirty Carnival,2006-06-15,10371998.0,141.0,['Korean Language'],['South Korea'],"['Thriller', 'Crime Fiction', 'World cinema', 'Crime Drama', 'Action/Adventure', 'Crime Thriller']",2006,6.0,15056632.314930554,16.527329137463322
20669402,Sunflower,2006-11-23,8250145.0,117.0,['Korean Language'],['South Korea'],"['Crime Fiction', 'Crime', 'Action', 'Drama']",2006,11.0,11976419.568328373,16.298450238563476
2886036,Talladega Nights: The Ballad of Ricky Bobby,2006-07-26,162966177.0,108.0,['English Language'],['United States of America'],"['Parody', 'Action/Adventure', 'Sports', 'Comedy', 'Action', 'Auto racing']",2006,7.0,236571758.5810268,19.2817621388213
3471023,Confetti,2006-05-05,4903131.0,99.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Parody', 'Mockumentary', 'Comedy', 'Music', 'Romance Film']",2006,5.0,7117687.51391369,15.778093443261644
2162986,The Pursuit of Happyness,2006-12-15,307077300.0,145.0,['English Language'],['United States of America'],"['Inspirational Drama', 'Family Drama', 'Drama', 'Biographical film']",2006,12.0,445772357.29910713,19.915318970037738
5588165,Leonard Cohen: I'm Your Man,2006-06-21,1398424.0,105.0,['English Language'],['United States of America'],"['Biography', 'Music', 'Biographical film', 'Concert film', 'Documentary']",2006,6.0,2030038.5700396826,14.52356535085702
3635829,Running Scared,2006-01-06,9380029.0,121.0,"['Russian Language', 'English Language']","['United States of America', 'Germany']","['Thriller', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2006,1.0,13616628.90374504,16.42680231731155
10189121,Romeo & Juliet: Sealed with a Kiss,2006-06-23,463002.0,71.0,['English Language'],['United States of America'],"['Family Film', ""Children's/Family"", 'Romantic fantasy', ""Children's Fantasy"", 'Animation']",2006,6.0,672122.2733630952,13.418195557362958
2190622,16 Blocks,2006-03-03,65664721.0,118.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure', 'Crime Thriller']",2006,3.0,95322960.93380456,18.372781272803056
8633676,The Flying Scotsman,2006-12-29,1258900.0,96.0,['English Language'],"['United Kingdom', 'Germany']","['Sports', 'Drama', 'Indie', 'World cinema']",2006,12.0,1827496.9221230159,14.41845778640384
2075820,Idlewild,2006-08-25,12643027.0,90.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Period piece', 'Musical', 'Drama', 'Romance Film', 'Musical Drama']",2006,8.0,18353398.148239087,16.725325300510335
3368653,Pokémon Ranger and the Prince of the Sea: Manaphy,2006,26851324.0,105.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan']","['Japanese Movies', 'Animation', 'Action/Adventure', 'Anime', ""Children's"", 'Animated cartoon', 'Family Film', 'Action']",2006,,38979038.8155754,17.478534593339855
2572919,The Good Shepherd,2006-12-22,99480480.0,168.0,"['Russian Language', 'English Language', 'German Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Period piece', 'Drama', 'Political drama', 'Spy']",2006,12.0,144412003.3452381,18.788180906627797
2810158,Barnyard,2006-08-04,108000000.0,90.0,['English Language'],"['United States of America', 'Germany']","['Computer Animation', 'Family Film', ""Children's/Family"", 'Comedy', 'Animation']",2006,8.0,156779464.28571427,18.870350689737982
1498491,Southland Tales,2006-05-21,374743.0,145.0,['English Language'],"['United States of America', 'France', 'Germany']","['Thriller', 'Ensemble Film', 'Science Fiction', 'Comedy-drama', 'Fantasy', 'Comedy', 'Drama', 'Black comedy']",2006,5.0,544000.0628224206,13.206704641320464
9990262,200 Pounds Beauty,2006-12-14,42013016.0,120.0,['Korean Language'],['South Korea'],"['Romance Film', 'Comedy']",2006,12.0,60988686.495436504,17.926198937648476
3578336,Bubble,2006-01-27,261966.0,90.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Tragedy', 'Indie', 'Americana', 'Mystery', 'Drama', 'Crime Thriller']",2006,1.0,380286.0105654762,12.848678907979373
6011641,Sherrybaby,2006-09-08,622806.0,96.0,['English Language'],['United States of America'],"['Drama', 'Indie']",2006,9.0,904103.6206845238,13.714699257456433
3881308,Something New,2006-01-29,11483669.0,100.0,"['English Language', 'Spanish Language']",['United States of America'],"['Romance Film', 'Drama', 'Comedy']",2006,1.0,16670402.535689484,16.62914540174734
5574594,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-08-04,261572744.0,83.0,"['Romanian Language', 'Polish Language', 'Armenian Language', 'English Language', 'Hebrew Language']",['United States of America'],"['Parody', 'Cult', 'Mockumentary', 'Satire', 'Comedy']",2006,8.0,379715135.8894841,19.754931887166247
5454803,The Lives of Others,2006-03-15,11286112.0,137.0,['German Language'],['Germany'],"['Thriller', 'World cinema', 'Period piece', 'Drama', 'Political thriller', 'Political drama']",2006,3.0,16383616.603968253,16.61179240591087
10483931,Wedding Daze,2006-09-10,11492406.0,91.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",2006,9.0,16683085.704017857,16.629905932031225
3634311,United 93,2006-04-28,76286096.0,110.0,"['Arabic Language', 'German Language', 'English Language']","['France', 'United States of America', 'United Kingdom']","['Crime Fiction', 'History', 'Drama', 'Docudrama']",2006,4.0,110741604.29007937,18.522710156251446
6527176,Paprika,2006-09-02,944915.0,90.0,"['Japanese Language', 'English Language']","['Japan', 'Italy']","['Thriller', 'Science Fiction', 'Japanese Movies', 'Animation', 'Mystery', 'Anime', 'Fantasy']",2006,9.0,1371696.9212549604,14.13155915998994
5095233,John Tucker Must Die,2006-07-27,68824526.0,90.0,['English Language'],"['United States of America', 'Canada']","['Romantic comedy', 'Romance Film', 'Comedy', 'Teen']",2006,7.0,99909928.85183531,18.41977962658639
6304360,Ask the Dust,2006,742614.0,117.0,"['English Language', 'Spanish Language']",['United States of America'],"['Romantic drama', 'Period piece', 'Drama', 'Romance Film', 'Film adaptation']",2006,,1078024.3063988094,13.89064057787667
4933146,My Super Ex-Girlfriend,2006-07-20,60984606.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Crime Fiction', 'Superhero movie', 'Superhero', 'Fantasy', 'Comedy', 'Sci-Fi Thriller', 'Drama', 'Romance Film']",2006,7.0,88529017.20699404,18.298840934283028
2574924,Miami Vice,2006-07-28,163794509.0,132.0,"['English Language', 'Spanish Language']","['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2006,7.0,237774216.42557043,19.286832110882315
1617266,Find Me Guilty,2006-03-17,2636637.0,125.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Comedy-drama', 'Docudrama', 'Drama', 'Comedy', 'Courtroom Comedy', 'Gangster Film', 'Courtroom Drama']",2006,3.0,3827504.9664434525,15.157723704081638
5387833,The History Boys,2006-10-13,11121000.0,112.0,['English Language'],['United Kingdom'],"['LGBT', 'Ensemble Film', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Teen']",2006,10.0,16143929.836309524,16.59705467545047
1283050,Clerks II,2006-05-26,26983776.0,93.0,['English Language'],['United States of America'],"['Buddy film', 'Comedy', 'Workplace Comedy']",2006,5.0,39171314.31190476,17.483455259123122
4517361,Larry the Cable Guy: Health Inspector,2006-03-24,15680099.0,89.0,['English Language'],['United States of America'],"['Gross out', 'Gross-out film', 'Comedy', 'Slapstick']",2006,3.0,22762199.270064484,16.940611791291605
5315100,Jackass: Number Two,2006-09-22,84618532.0,92.0,['English Language'],['United States of America'],"['Extreme Sports', 'Sports', 'Comedy', 'Slapstick', 'Bloopers & Candid Camera', 'Documentary']",2006,9.0,122837482.55188492,18.626372759610557
12094338,In Between Days,2006-02-12,32458.0,83.0,"['Korean Language', 'English Language']","['United States of America', 'Canada', 'South Korea']","['Drama', 'Romantic drama', 'Romance Film', 'Coming of age', 'World cinema']",2006,2.0,47118.03566468254,10.760411129525316
12135919,Tell No One,2006-11-01,33385185.0,125.0,['French Language'],['France'],"['Thriller', 'Crime Fiction', 'World cinema', 'Psychological thriller', 'Mystery', 'Drama']",2006,11.0,48463994.623883925,17.696331701319057
4093538,As You Like It,2006,442515.0,128.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Television movie', 'Costume drama', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",2006,,642382.079985119,13.372938545810161
8368963,Eating Out 2: Sloppy Seconds,2006,37072.0,85.0,['English Language'],['United States of America'],"['Romantic comedy', 'LGBT', 'Sex comedy', 'Indie', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",2006,,53816.00277777778,10.893326151321647
2330988,Flushed Away,2006-10-22,178120010.0,85.0,['English Language'],"['United States of America', 'United Kingdom']","['Adventure', ""Children's/Family"", 'Animation', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2006,10.0,258569997.6515377,19.37067699920919
1383548,Freedomland,2006-02-17,14655628.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Drama', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']",2006,2.0,21275013.950099207,16.873043888127338
3936140,Smokin' Aces,2006-12-09,57103895.0,109.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Thriller', 'Ensemble Film', 'Gangster Film', 'Action/Adventure', 'Crime Fiction', 'Comedy', 'Black comedy', 'Drama', 'Crime Thriller', 'Action Thrillers', 'Action']",2006,12.0,82895537.65488592,18.233091790609528
2421561,Firewall,2006-02-10,82751189.0,105.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Psychological thriller', 'Action Thrillers', 'Crime Thriller', 'Action']",2006,2.0,120126732.22616567,18.604057845347768
4886461,Who Killed the Electric Car?,2006-01-23,1764304.0,90.0,['English Language'],['United States of America'],"['Political cinema', 'Documentary', 'Indie', 'Inventions & Innovations']",2006,1.0,2561172.55515873,14.755975740951197
3037944,The Guardian,2006-09-28,94973540.0,138.0,['English Language'],['United States of America'],"['Action', 'Drama', 'Adventure']",2006,9.0,137869451.1344246,18.741817789102857
11206971,"To Sir, with Love",2006-08-03,3094683.0,93.0,['Korean Language'],['South Korea'],"['Thriller', 'Horror', 'World cinema', 'Supernatural', 'Crime Thriller', 'Slasher']",2006,8.0,4492432.804389881,15.317904940241375
5096064,Turistas,2006-12-01,14690987.0,96.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Thriller', 'Mystery', 'Horror']",2006,12.0,21326343.25637401,16.875453639106148
4155050,Stranger Than Fiction,2006-11-10,53653224.0,113.0,['English Language'],['United States of America'],"['Drama', 'Black comedy', 'Fantasy', 'Comedy-drama', 'Comedy']",2006,11.0,77886330.70297618,18.170761023081592
2759477,Big Momma's House 2,2006-01-26,138259062.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Comedy', 'Action', 'Slapstick']",2006,1.0,200705385.86116073,19.11734864878847
5222282,Peaceful Warrior,2006-06-02,4326927.0,120.0,['English Language'],"['United States of America', 'Germany']","['Biography', 'Indie', 'Sports', 'Drama', 'Film adaptation', 'Romance Film']",2006,6.0,6281234.232068452,15.653077052903011
921301,The Notorious Bettie Page,2006-04-14,1778006.0,90.0,['English Language'],['United States of America'],"['Biography', 'Docudrama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",2006,4.0,2581063.223859127,14.76371197427796
4235653,Lucky Number Slevin,2006,56308881.0,109.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Comedy Thriller', 'Mystery', 'Drama', 'Crime Thriller']",2006,,81741446.27507441,18.21907172954645
12055899,Like a Virgin,2006-08-31,3547188.0,116.0,['Korean Language'],['South Korea'],"['Sports', 'LGBT', 'Coming of age', 'Drama', 'Comedy']",2006,8.0,5149316.984821429,15.454374639538019
5429993,Step Up,2006-08-07,119193847.0,103.0,['English Language'],['United States of America'],"['Crime Fiction', 'Dance', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",2006,8.0,173029143.32234624,18.968970596785184
17136700,Silk,2006,854535.0,116.0,['Standard Mandarin'],"['China', 'Taiwan']","['Horror', 'Chinese Movies', 'World cinema']",2006,,1240495.736235119,14.031021644973961
3793631,Children of Men,2006-09-03,69959751.0,114.0,"['Arabic Language', 'Italian Language', 'Spanish Language', 'English Language', 'Romanian Language', 'German Language']","['United States of America', 'United Kingdom']","['Thriller', 'Action Thrillers', 'Science Fiction', 'Future noir', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Mystery', 'Drama', 'Film adaptation', 'Action', 'Dystopia']",2006,9.0,101557891.51242559,18.43613955358116
3261733,Pan's Labyrinth,2006-05-27,83258226.0,119.0,['Spanish Language'],"['Mexico', 'Spain']","['Horror', 'World cinema', 'Supernatural', 'Fairy tale', 'Period piece', 'Fantasy', 'War film', 'Drama']",2006,5.0,120862778.42276786,18.61016639740366
2793610,The Holiday,2006-12-05,205135175.0,135.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy']",2006,12.0,297786878.172743,19.511888614693845
3024248,Stay Alive,2006-03-24,27105095.0,85.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Slasher', 'Teen']",2006,3.0,39347428.45845734,17.48794118020832
5227184,Shortbus,2006-10-13,5433051.0,102.0,['English Language'],['United States of America'],"['LGBT', 'Ensemble Film', 'Sex comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film', 'Erotica']",2006,10.0,7886952.085342262,15.880720317218053
2029825,X-Men: The Last Stand,2006-05-23,459359555.0,103.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action', 'Sci-Fi Adventure']",2006,5.0,666834675.4391121,20.31805271024693
4121036,London,2006-02-10,20361.0,92.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama', 'Indie']",2006,2.0,29557.28400297619,10.294085490021358
9673848,Loving Annabelle,2006-03-08,4200000.0,76.0,['English Language'],['United States of America'],"['Erotic Drama', 'Gay', 'Gay Interest', 'Coming of age', 'Gay Themed', 'Drama', 'Romance Film']",2006,3.0,6096979.166666667,15.623303987903087
6852012,Jesus Camp,2006-09-15,1013596.0,84.0,['English Language'],['United States of America'],"['Christian film', 'Drama', 'Documentary']",2006,9.0,1471398.4989087302,14.201723866300856
5422296,Let's Go to Prison,2006-11-17,4630045.0,84.0,['English Language'],['United States of America'],"['LGBT', 'Black comedy', 'Crime Fiction', 'Comedy', 'Indie']",2006,11.0,6721259.025173611,15.720786049887137
5318353,Curse of the Golden Flower,2006-12-21,78568977.0,113.0,['Standard Mandarin'],"['Hong Kong', 'China']","['Wuxia', 'World cinema', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Drama', 'Romantic drama', 'Romance Film', 'Chinese Movies']",2006,12.0,114055575.21793154,18.55219638948
24663528,Hate Crime,2006,40758.0,104.0,['English Language'],[],"['Thriller', 'LGBT', 'Psychological thriller', 'Mystery', 'Drama', 'Gay Themed', 'Crime Fiction', 'Crime Thriller']",2006,,59166.82782738095,10.988116323068846
6640052,Parijatham,2006,1000000.0,154.0,['Tamil Language'],['India'],"['Musical', 'Drama', 'Bollywood', 'World cinema']",2006,,1451661.7063492064,14.188219462613764
14907049,Arang,2006-06-28,5150498.0,97.0,['Korean Language'],['South Korea'],"['Thriller', 'Horror', 'World cinema']",2006,6.0,7476780.715228175,15.827312871643485
6618673,Employee of the Month,2006-10-06,38368909.0,103.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2006,10.0,55698675.90969742,17.83546693279624
3843878,Outsourced,2006-09-12,703042.0,103.0,"['Hindi Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Indie', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film']",2006,9.0,1020579.1493551587,13.835880817612173
2229894,Romance & Cigarettes,2006,2935242.0,106.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Musical', 'Comedy', 'Romantic drama', 'Romance Film']",2006,,4260978.410267857,15.265009365646367
3257958,The Santa Clause 3: The Escape Clause,2006-11-03,110768122.0,92.0,['English Language'],['United States of America'],"['Fantasy Comedy', 'Christmas movie', 'Family Film', 'Comedy', 'Holiday Film']",2006,11.0,160797840.99161705,18.895658487949955
7976591,Crusade in Jeans,2006-11-16,4766655.0,125.0,['English Language'],"['Belgium', 'Germany', 'Luxembourg', 'Netherlands']","['Science Fiction', 'Adventure', 'World cinema', 'Fantasy', 'War film', 'Family Film']",2006,11.0,6919570.530877976,15.749864263656074
2903396,Pulse,2006-08-11,29907685.0,88.0,['English Language'],['United States of America'],"['Horror', 'Psychological thriller', 'Teen']",2006,8.0,43415841.04005456,17.586334933396916
15749011,Solace,2006-11-30,1542750.0,114.0,['Korean Language'],['South Korea'],"['Romance Film', 'Drama']",2006,11.0,2239551.097470238,14.621786000832802
4167411,Night at the Museum,2006-12-17,574480841.0,108.0,"['Italian Language', 'Hebrew Language', 'English Language']","['United States of America', 'United Kingdom']","['Fantasy Adventure', 'Adventure', 'Adventure Comedy', 'Comedy', 'Fantasy', 'Family Film', 'Action']",2006,12.0,833951837.9109871,20.541686210347354
11584672,APT,2006-07-06,3362511.0,90.0,['Korean Language'],['South Korea'],"['Horror', 'Psychological thriller']",2006,7.0,4881228.4558779765,15.400907478911835
1558966,Pokémon: Lucario and the Mystery of Mew,2006-09-19,36000000.0,95.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan', 'Canada']","['Japanese Movies', 'Adventure', 'Action/Adventure', 'Anime', 'Animated cartoon', 'Family Film', 'Fantasy Comedy']",2006,9.0,52259821.428571425,17.771738401069875
1908238,The Da Vinci Code,2006-05-17,758239851.0,174.0,"['French Language', 'Latin Language', 'English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Mystery', 'Crime Thriller']",2006,5.0,1100707755.924628,20.81921922432532
2465576,Silent Hill,2006-04-21,97607453.0,124.0,['English Language'],"['United States of America', 'France', 'Japan', 'Canada']","['Japanese Movies', 'Gothic Film', 'Horror', 'Adventure']",2006,4.0,141693001.77437997,18.769173315822247
2877925,Bambi II,2006-01-26,34958637.0,70.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', 'Coming of age', 'Family Film', 'Family-Oriented Adventure']",2006,1.0,50748114.6390625,17.74238502522688
20666019,Almost Love,2006-03-23,9131392.0,116.0,[],['South Korea'],"['Romance Film', 'Comedy']",2006,3.0,13255692.092063492,16.39993761000219
20987461,A Bloody Aria,2006,584409.0,115.0,['Korean Language'],['South Korea'],"['Thriller', 'Crime Thriller', 'Martial Arts Film', 'World cinema']",2006,,848364.1661458333,13.651065263800264
2342941,Aquamarine,2006-03-03,23006849.0,110.0,['English Language'],"['United States of America', 'Australia']","[""Children's"", 'Coming of age', 'Comedy', 'Fantasy', 'Romance Film', 'Fantasy Comedy', 'Family Film', 'Teen']",2006,3.0,33398161.677058533,17.32401141682317
10553349,Mister Lonely,2006,393813.0,108.0,"['French Language', 'English Language']","['United States of America', 'France', 'Ireland', 'United Kingdom']","['Indie', 'Comedy-drama', 'Experimental film', 'Drama', 'Comedy', 'Black comedy', 'Avant-garde']",2006,,571683.2515625,13.256340360972835
3600059,Starter for Ten,2006-09-13,1736394.0,92.0,['English Language'],"['United States of America', 'United Kingdom']","['Drama', 'Romance Film', 'Comedy-drama', 'Comedy']",2006,9.0,2520656.676934524,14.740030011626079
4071544,Waist Deep,2006-06-23,21344312.0,87.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Drama', 'Crime Thriller', 'Romance Film', 'Action']",2006,6.0,30984720.37876984,17.249004749931295
4305002,Art School Confidential,2006,3306629.0,102.0,['English Language'],['United States of America'],"['LGBT', 'Indie', 'Action/Adventure', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",2006,,4800106.69640377,15.384148704048524
