,Actor_name,Wikipedia_movie_ID,Actor age at movie release,log_revenues,Revenue_with_inflation,revenues_in_millions
85,"Cuba Gooding, Jr.",4888876.56,31.32,18.19675623825536,210531688.090792,79.93754803861695
86,Charlton Heston,6336593.214285715,51.0,18.19190419885778,230947620.0422,79.55062734250114
87,Kevin Costner,3304074.730769231,39.76923076923077,18.18329212424656,211554019.25236398,78.8684730026473
88,Judi Dench,7319780.178571428,66.0,18.181464806870256,230767543.05340028,78.72448686573723
89,David Warner,2999717.565217391,46.27272727272727,18.169752554531886,296827364.70642895,77.80782438024241
90,Ian McKellen,6083637.074074074,60.22222222222222,18.162593664894366,406183580.67116815,77.25279581710195
91,Daniel Craig,9226728.15,37.45,18.16249422389557,229754233.58814597,77.24511410387112
92,Steve Martin,4182842.4864864866,47.972972972972975,18.16070221773623,140938302.29762414,77.10681433764441
93,Elizabeth Taylor,6354685.409090909,25.772727272727273,18.154410960243386,147232592.3709118,76.62323825999518
94,Johnny Depp,6395319.880952381,37.41463414634146,18.152318083010538,252030159.29924387,76.46304292219453
95,John Michael Higgins,10397456.9,42.2,18.142492155562557,144445504.31089038,75.71540175921633
96,Michael Sheen,11913272.545454545,37.0,18.141209851938417,297836360.0376295,75.61837384805357
97,Gene Hackman,3061034.0,58.041666666666664,18.139486147230542,171990268.13897467,75.48814237359753
98,Dan Aykroyd,3962786.463414634,41.575,18.13563181262039,185720764.6958088,75.19774581605031
99,Anthony Anderson,5252917.111111111,32.88461538461539,18.135511131404446,146913772.87988308,75.18867140821536
100,Kristin Scott Thomas,10463905.1,42.9,18.129878593185285,174201739.09727126,74.76635880530436
101,Tim Curry,5515994.516129033,50.67741935483871,18.128220670890364,177982208.66349834,74.64250469074976
102,Michael Caine,7609177.575,62.575,18.124188773148063,213873382.79431728,74.34215963176237
103,Zach Galifianakis,17051378.285714287,37.85,18.12041360698153,219872721.32959548,74.06203471771457
104,David Cross,6652577.5,39.22727272727273,18.117526596420337,250774962.61167514,73.84852519172648
105,Kurt Russell,3377912.290322581,41.645161290322584,18.11625738613537,158335275.0556733,73.75485533996746
106,Bruce Campbell,3433724.619047619,40.523809523809526,18.110265041910907,296320203.0300933,73.31421241913242
107,R. Lee Ermey,4788913.0,51.86206896551724,18.0958366083672,201909463.2424471,72.2639978722143
108,Will Ferrell,6572528.419354838,37.41935483870968,18.090803614075437,145026595.9818412,71.90120731065741
109,Jack Black,6930455.052631579,32.39473684210526,18.086756539006217,184133601.32419878,71.610805761907
110,Fiona Shaw,4801399.8,41.95,18.079474655365864,380061360.26702845,71.09123821802876
111,Jason Flemyng,10066242.0,36.73913043478261,18.07415600165173,163997263.67273137,70.71413227676203
112,James Franco,11025856.153846154,28.384615384615383,18.07159091543692,271486705.99724483,70.53297686981385
113,Dabney Coleman,3437188.36,55.2,18.067038422519936,170986114.54705372,70.21260578905057
114,Keanu Reeves,4327807.25,33.15625,18.06649549992193,210423138.17000166,70.17449612493795
115,Jean-Claude Van Damme,5167327.65,33.63157894736842,18.066226957902835,123875764.17225614,70.15565385414344
116,James Cromwell,5622494.277777778,57.333333333333336,18.065228188033327,197661198.82505858,70.0856194808311
117,Glenn Close,4999030.583333333,49.0,18.06071301939541,190764408.3001825,69.76988442469477
118,Anthony Hopkins,4368878.720930233,59.27906976744186,18.051663969068166,181371104.79410324,69.14138119663973
119,Laurence Fishburne,5038569.368421053,34.526315789473685,18.050766583856095,170443642.46019676,69.07936257507065
120,Al Pacino,4062871.566666667,53.86206896551724,18.049462880231868,236450838.71989197,68.98936223935151
121,Brendan Gleeson,9061492.424242424,48.60606060606061,18.036835194846248,286795422.5600544,68.12366366619663
