Wikipedia_movie_ID,Percentage_Women,Movie_name,log_revenues,Revenue_with_inflation,group
1590940,0,Kundun,16.15400506753914,10365619.469127726,0
8270869,0,The Night Flier,12.339940481726444,228648.34289719624,0
931121,0,Bat*21,15.87952878631876,7877560.13474218,0
25015679,0,La Cage aux Folles II,17.47984445493683,39030129.41510922,0
30625,0,The Shawshank Redemption,17.84026835373053,55966751.75570176,0
5019937,0,Geronimo: An American Legend,17.44630029436338,37742611.56470588,0
3278182,0,3 Ninjas Knuckle Up,13.5705715378919,782752.2689632545,0
15242361,0,A Moment of Innocence,11.158091917581624,70129.0165073295,0
101899,0,Deliverance,19.592906415823276,322917172.3092105,0
351266,0,Hoop Dreams,16.966632610957205,23362263.577631578,0
23092690,0,When Romance Meets Destiny,16.86256372360788,21053212.591218635,0
20467212,0,The Devil's Game,16.453435564378598,13984156.446891125,0
20632614,0,Speedy Scandal,17.854057268381204,56743817.6544219,0
30651508,0,State Property,16.626402104866884,16624733.343135072,0
29170556,0,Avenging Force,16.33829550567074,12463257.897810219,0
20472949,0,Fate,16.080872737167144,9634613.425892811,0
24355979,0,Warlords of the 21st Century,16.023574279134145,9098082.901554404,0
447139,0,Sorcerer,17.87511675552371,57951485.148514844,0
4369095,0,Krampack,13.353113900001835,629772.4861207898,0
2295321,0,Homicide,15.669501660842256,6385252.936527166,0
33446226,0,The Devil Inside,18.677128428550855,129233115.52078886,0
22892484,0,Red Ball Express,16.622825373926965,16565377.358490564,0
27928788,0,Standing Ovation,13.478276570476293,713741.8137084051,0
1024448,0,Fat Pizza: The Movie,16.344924789453202,12546154.841358693,0
99454,0,Patton,19.95917492201458,465757151.4452319,0
13193885,0,Religulous,16.697820846560358,17855476.869667396,0
29329264,0,Concert for George,11.620309204269214,111336.14130434781,0
24978786,0,"Me & You, Us, Forever",11.646626710779877,114305.12772697082,0
2069318,0,"Bon Voyage, Charlie Brown",15.782641580758114,7150133.463774271,0
4430454,0,Gus,18.538462657171095,112499873.72583479,0
2000074,0,Glengarry Glen Ross,16.923320735031936,22372000.002423372,0
1674399,0,"Blood, Guts, Bullets, and Octane",10.218836593699262,27414.753426791274,0
954488,0,The Bold and the Brave,16.52776026213024,15063124.999999998,0
26741261,0,Standard Operating Procedure,12.988695764541086,437440.4077044909,0
625714,0,The Big Kahuna,15.661958472701082,6337268.975842044,0
2223589,0,3 Ninjas,17.918028220945516,60492395.50359942,0
2122881,0,Moby Dick,17.839946651096408,55948749.99999999,0
26865950,0,13 Assassins,16.94615035825649,22888619.003902666,0
20053452,0,Baby and I,14.998397287430715,3263782.2735400805,0
26523796,0,Piano Girl,13.639725528841089,838798.2811589608,0
28387210,0,The Masked Gang: Cyprus,16.069346759769722,9524202.60792929,0
2384482,0,Bound by Honor,11.168818273765767,70885.29411764705,0
5284869,0,Election 2,14.794638680563883,2662134.175173611,0
23086136,0,Men in War,16.56420053057944,15622153.02491103,0
6814883,0,Bar Girls,13.940734518400843,1133402.2619095817,0
22777559,0,The Railroad,10.61056560705717,40561.13443007205,0
1428132,0,Cool Runnings,19.56372284245231,313629478.5347058,0
8526125,0,Beefcake,13.09249282158289,485285.5801020408,0
2290453,0,Knockaround Guys,16.946128899359874,22888127.8446637,0
26458140,0,On the Threshold of Space,16.331049967884184,12373281.249999998,0
2820120,0,Solo,16.06963947482942,9526990.89353091,0
25830677,0,Born American,16.021847679930193,9082387.712408759,0
29034714,0,The Kid from Spain,17.84066509031817,55988960.2189781,0
3844016,0,Cracked Eggs and Noodles,16.10141216717909,9834549.148105478,0
25757180,0,Crime in the Streets,16.37360958230298,12911249.999999998,0
3979884,0,Valley of the Wolves: Iraq,17.516846151441083,40501361.60714286,0
17215226,0,You'll Find Out,16.88500647143726,21531046.428571425,0
309070,0,The Dirty Dozen,19.79925613131731,396924296.4071856,0
2885102,0,Save the Green Planet!,10.113685711797576,24678.450978260866,0
16703978,0,Breath,13.690046962128985,882087.8755148498,0
3388805,0,No Man's Land,15.818768028029774,7413164.973635563,0
10245832,0,Butch and Sundance: The Early Days,16.845992392367105,20707207.631060608,0
12055899,0,Like a Virgin,15.454374639538019,5149316.984821429,0
1260100,0,Student Bodies,16.626733736585358,16630247.546314629,0
1095555,0,Kung Pow! Enter the Fist,17.1350009754458,27646258.91814897,0
22763437,0,City Beneath the Sea,16.432984984718985,13701076.779026216,0
24161186,0,Grand Canyon: The Hidden Secrets,18.81758729141801,148721693.93647736,0
707808,0,Snatch,18.771387876450937,142007137.2250871,0
29302015,0,Kutsal Damacana,15.74250936042188,6868864.456911768,0
25411775,0,A Reasonable Man,11.277816479866418,79048.4693877551,0
2731033,0,The People Against O'Hara,16.70641209003523,18009538.46153846,0
5800622,0,The Bear,18.17929671728306,78553990.01851225,0
4097799,0,An Inconvenient Truth,18.09536071163543,72229615.85359623,0
20695179,0,Barefoot Ki-bong,16.670495822887883,17374181.195882935,0
22877875,0,The Boys: The Sherman Brothers' Story,11.23488472972175,75726.59734684459,0
24282011,0,Private Eye,16.438244888587842,13773332.989554247,0
8995859,0,Chicago 10,12.431294385288561,250520.08734361583,0
2083607,0,Still Smokin',17.636998889405106,45672133.032630526,0
2843380,0,The President's Last Bang,16.058567003881976,9422085.416845877,0
22995027,0,Fort Worth,16.60797201722198,16321144.23076923,0
23248342,0,Herb and Dorothy,12.486271146315406,264678.4961426455,0
22525391,0,Seminole,16.546313670025985,15345205.992509361,0
22291276,0,More Than a Game,14.085603830392513,1310086.6399968301,0
17441828,0,Waltz with Bashir,16.531729800239454,15123037.482501404,0
25737451,0,Wooly Boys,13.226330526131196,554782.001863354,0
5638004,0,Missing in Action 2: The Beginning,17.191496675003464,29253116.559340145,0
35786367,0,Bugles in the Afternoon,16.622825373926965,16565377.358490564,0
2228850,0,Saints and Soldiers,14.549955092695345,2084323.9013586955,0
27511014,0,Into the Fire,17.152734338980743,28140892.8775177,0
30086,0,The Incredible Shrinking Man,16.516409866743093,14893119.217081847,0
2113868,0,Rock Around the Clock,16.28659820531335,11835312.499999998,0
17136655,0,1968 Tunnel Rats,10.781471697229048,48120.89153425637,0
5893524,0,The Warrior And The Sorceress,15.911025520596514,8129626.34624639,0
26350638,0,Dersimiz: Atatürk,14.911977070540841,2993569.5733206146,0
26295051,0,Kutsal Damacana 2: İtmen,15.714112728083268,6676555.2280836115,0
16166559,0,The Taking of Pelham 1 2 3,19.137764969075672,204845167.05523986,0
147829,0,The Bounty,17.00440242892101,24261527.638209812,0
3859075,0,Rescue Dawn,16.159120855622852,10418783.654092262,0
31676856,0,Sing Your Song,10.994440072329535,59542.16954374296,0
28794755,0,New York Confidential,16.46846737576166,14195951.49253731,0
3041142,0,Crying Fist,16.525025295907273,15021984.146979004,0
731501,0,Deep Cover,17.362519367695747,34709339.81714183,0
35766299,0,Kansas Raiders,16.494614715108323,14572033.195020745,0
31207174,0,Cage,14.193244596099968,1458974.859596774,0
27504596,0,White Night,15.945892917194644,8418084.928637017,0
15759166,0,The Red Beret,18.28928297508461,87686891.38576777,0
7723663,0,"February 15, 1839",12.923838850910109,409969.8301242236,0
35870724,0,Alex Cross,17.088347326578962,26386084.492147006,0
24709102,0,Ajami,14.91448014151009,3001072.0761453733,0
7873210,0,Lord of the Flies,17.259601793371733,31314812.719013005,0
20600500,0,Vampire Cop Ricky,16.55582870880704,15491913.077579364,0
1317604,0,Crimson Tide,19.526705334992226,302231952.4457021,0
17798387,0,The Guard Post,15.975103737084861,8667610.776069075,0
22106018,0,City of Damnation,16.14700647685405,10293328.005518861,0
2209301,0,Beyond the Mat,15.07205644963818,3513265.3061224488,0
26670965,0,Rude Awakening,15.827866373632936,7480920.27375,0
68047,0,The Caine Mutiny,18.365701737863724,94650501.85873605,0
25781446,0,"Follow Kadri, Not Your Heart",15.043432886287892,3414128.7237166543,0
20239110,0,My Wife Got Married,16.296061995560315,11947851.095897408,0
9250876,0,Pulse: A Stomp Odyssey,16.61330314193965,16408386.629627569,0
2229575,0,Carbine Williams,16.776976053754222,19326273.584905658,0
28315554,0,Kandagar,16.81780328937836,20131640.49601937,0
19816863,0,Don't Lie,13.06416446906344,471731.13312883425,0
31231485,0,Raton Pass,16.498772725256988,14632749.999999998,0
36361189,0,Passage West,16.261101073379866,11537360.576923076,0
33192532,0,A Better Tomorrow,16.484791113171486,14429584.168332905,0
16937946,0,Our Town,15.132144993923012,3730843.8300247896,0
675947,0,Hamburger Hill,17.38934137820237,35652911.77482394,0
2691895,0,R-Point,16.162086341832918,10449726.270619374,0
17006384,0,Cracked Nuts,16.290323315882,11879482.565789474,0
35908520,0,The Rawhide Years,16.206103111294166,10919962.686567163,0
35908536,0,The Square Jungle,16.206103111294166,10919962.686567163,0
8641297,0,Ice Station Zebra,21.179702331404943,1578439174.3731322,0
33148591,0,Eun-Gyo,16.223787622173294,11114794.561051246,0
24105483,0,Big Time,12.813612466388008,367181.8345731192,0
5123642,0,Never Cry Wolf,18.213646957704604,81299218.15682732,0
13013743,0,Beyond the Gates of Splendor,10.90711127258925,54562.999795186886,0
874208,0,Ravenous,15.102782046638051,3622887.9668367347,0
2478590,0,Tigerland,12.377533126889315,237407.4463414634,0
3814521,0,Another Public Enemy,17.36618739679962,34836888.468842804,0
27127942,0,8: The Mormon Proposition,11.809964082584106,134586.72726272148,0
25011726,0,Revolución: El cruce de los Andes,15.65734261790369,6308084.469975602,0
1802400,0,Phantasm,17.69348534812517,48326245.11287879,0
2951841,0,Thunderheart,17.671356717757952,47268596.81033499,0
26188042,0,Drum Beat,17.300991000871292,32638104.089219328,0
1660125,0,Martin Lawrence Live: Runteldat,17.256223199179445,31209191.201222897,0
3346585,0,In Cold Blood,18.550898456289858,113907634.73053892,0
6834654,0,Old Joy,12.823107169081526,370684.7200396825,0
3851528,0,The Great Locomotive Chase,16.721916276571196,18290937.499999996,0
5135868,0,The Mangler,15.045386384472504,3420804.7366469814,0
26246642,0,Recep İvedik 3,17.19348552480974,29311354.508612465,0
2025145,0,The Revolution Will Not Be Televised,12.67013132876789,318103.2608695652,0
26640523,0,Diplomatic Courier,16.553832502440013,15461018.867924526,0
886892,0,Breaker Morant,16.63790128853359,16817007.584951453,0
29585929,0,About Face,16.687363895064536,17669735.8490566,0
31165193,0,PIllars of the Sky,16.59675313361719,16139062.499999998,0
370858,0,Master and Commander: The Far Side of the World,19.636207924877986,337207128.7483967,0
30603152,0,The Case of Itaewon Homicide,15.331269373858758,4552874.610020649,0
872441,0,First Blood,19.75497751091364,379732460.3121243,0
26007941,0,Valhalla Rising,10.640508570754188,41794.021031337244,0
21066411,0,Man of Flowers,13.967105296486888,1163688.5427208836,0
2187884,0,Gone in 60 Seconds,19.28546037187627,237448275.86206895,0
872386,0,Papillon,19.67658253183956,351100312.7252252,0
1236122,0,Gettysburg,16.897986268399464,21812336.635294113,0
10386446,0,To Live in Peace,17.178375680709173,28871793.72197309,0
314775,0,Mr. Baseball,17.58965964530342,43560426.42287953,0
18932654,0,Koyaanisqatsi,16.056493644026105,9402570.281124499,0
92605,0,12 Angry Men,16.158735422471278,10414768.68327402,0
33061601,0,The Raid,15.490911450389621,5340935.860677783,0
210316,0,Gerry,12.836772251168206,375784.92516304343,0
3190252,0,Public Enemy,17.068270376823023,25861614.891439684,0
32659111,0,The Case of Sergeant Grischa,15.893833809920517,7991058.682634731,0
9661361,0,Pardners,17.47222187097109,38733749.99999999,0
4083603,0,Indigo,14.453522548325429,1892714.4021739129,0
11470344,0,Antikiller,13.224211422760721,553607.6062256809,0
2366932,0,The Agronomist,12.766902878289555,350425.31389624137,0
17578316,0,Gomorra,17.67306808377731,47349559.93971287,0
6090957,0,The Devil's Brigade,18.024329153710383,67277011.49425288,0
25734098,0,Waking Sleeping Beauty,11.659953587143441,115838.65389186946,0
28245494,0,A Film Unfinished,12.94353196989325,418123.43622739107,0
27384074,0,P.O.W. The Escape,15.712850943215775,6668136.164370438,0
1217079,0,The Killing Fields,18.397824173790593,97740266.24258901,0
962431,0,Midway,19.21951300875743,222294360.28119504,0
31533009,0,Hidden 3D,16.90543761658488,21975474.995843314,0
933321,0,Kelly's Heroes,17.48474337776913,39221804.12371134,0
12260258,0,The King of Kong: A Fistful of Quarters,13.924575073641146,1115234.298116156,0
1963987,0,Go for Broke!,17.15269919266365,28139903.846153844,0
30469268,0,Six Bridges to Cross,16.793889776196284,19655932.83582089,0
18895020,0,Valentino: The Last Emperor,14.68500386777164,2385701.7355540795,0
9461535,0,The Hit,14.71957122473719,2469611.0454764194,0
29026991,0,Americans at the Black Sea,14.968060656384583,3166256.8900415734,0
26482675,0,Eşrefpaşalılar,14.723679015343336,2479776.5551280403,0
13356795,0,Puzzle,14.51437437247562,2011466.0101686507,0
9969768,0,Pure Luck,17.796932491709857,53593186.033002935,0
32183096,0,Conan O'Brien Can't Stop,12.792854184261412,359638.336367722,0
32832210,0,Get the Gringo,16.05669967457,9404507.69737014,0
15210434,0,Where in the World is Osama Bin Laden?,13.167829825849621,523257.94589485513,0
2542108,0,Bus 174,12.775171770973099,353334.9563924402,0
7989996,0,Rise and Fall of Idi Amin,18.66643850035166,127858980.58252425,0
42856,0,The Bridge on the River Kwai,19.664292819457675,346811797.15302485,0
2649791,0,The Air Up There,17.541003530870693,41491681.97901484,0
16647548,0,Fixed Bayonets!,16.60797201722198,16321144.23076923,0
17672486,0,The Bottom of the Bottle,16.28659820531335,11835312.499999998,0
1134373,0,Primer,13.397056248857021,658063.1964002117,0
410832,0,Sniper,17.465383009765965,38469758.98764705,0
3417075,0,Surviving The Game,16.535864759972267,15185700.09794197,0
113460,0,Platoon,19.728758611497476,369905679.7452098,0
19168185,0,9 Dead Gay Guys,10.64430638052507,41953.048559782605,0
27646255,0,Secret Reunion,17.70102577745178,48692023.07709946,0
6198415,0,Metropolis,15.712844338255158,6668092.1217391305,0
2103169,0,Red Scorpion,16.107506336548635,9894665.549999999,0
27567823,0,Shackleton's Antarctic Adventure,17.062064831861456,25701626.398757763,0
32099336,0,The Grey,18.405606059991364,98503837.028864,0
2240278,0,The Frogmen,16.978345805518874,23637519.23076923,0
2313186,0,The Manson Family,10.323594348244663,30442.482065217388,0
28425804,0,Take Off,18.07997519328693,71126830.98563418,0
29524136,0,We're Going to Eat You,15.136446110713026,3746925.184162621,0
1160412,0,Rambo III,19.963110837358858,467593944.5241335,0
98164,0,Roger & Me,16.71627043326578,18187960.70193548,0
5516824,0,"20,000 Leagues Under the Sea",18.624256811385212,122577839.59107806,0
27639550,0,Law and Order,16.209841433404772,10960861.423220972,0
35755021,0,Breakthrough,16.954147044486763,23072385.89211618,0
5615617,0,Shake Hands With the Devil: The Journey of Roméo Dallaire,11.535375663889281,102270.4101126472,0
5482994,0,Treasure Island,17.051112641163357,25421673.134328354,0
22718064,0,Rooftops,15.389077798789055,4823825.284637096,0
35784760,0,The Toy Tiger,16.52776026213024,15063124.999999998,0
30431126,0,Antique,15.852911181422062,7670644.369028764,0
20407039,0,Open City,16.52897448749328,15081426.137025494,0
12836115,0,Jail Breakers,17.1811737113778,28952691.010033347,0
19817250,0,Doin' Their Bit,13.000402079633284,442591.31319018395,0
7534925,0,Johns,11.458820855794038,94733.30015933714,0
30607983,0,Boat,11.456914408158228,94552.8681299729,0
5659888,0,Facing the Giants,16.50848090436726,14775499.153893849,0
1535983,0,Eight Men Out,16.458323125463593,14052672.166737108,0
2847356,0,9th Company,17.460832809857447,38295111.535560675,0
26806844,0,Gasland,11.102514874535956,66337.78176248302,0
13771001,0,Earth,18.850957368291535,153768282.52165502,0
24735632,0,Heart is...,15.731207054252033,6791667.52125496,0
673694,0,Young Guns,18.542537946315232,112959278.70819949,0
13248717,0,Marathon,17.725047635920408,49875857.99434203,0
145629,0,Abe Lincoln in Illinois,16.44898206075397,13922016.428571427,0
31192332,0,TT3D: Closer to the Edge,14.78990250010134,2649555.6379285045,0
28398650,0,The Masked Gang,15.5156992080287,5474980.149667178,0
58018,0,Tora! Tora! Tora!,19.22211066018204,222872554.1908505,0
1607895,0,Kung Fu Hustle,18.867560302962527,156342598.73729485,0
18907055,0,The Green Helmet,16.045353224026787,9298403.010033445,0
5638049,0,Braddock: Missing in Action III,16.544846326040357,15322705.80857988,0
3717069,0,Memphis Belle,17.933674226548103,61446302.82276205,0
28788678,0,Lydia Bailey,16.776976053754222,19326273.584905658,0
32316257,0,Beeswax,11.059653427992389,63554.52183073315,0
11103982,0,Touching the Void,16.910436120465548,22085594.47994565,0
22939533,0,Naked Fame,12.676416298806425,320108.82619047613,0
29160333,0,Attack of the Killer Tomatoes,14.749649554623986,2545021.242331288,0
29631957,0,Mr. Emmanuel,15.153646480568431,3811931.1437499993,0
2541588,0,Lilies,13.240070267565585,562457.1697896749,0
24877081,0,Orphans,13.385200196099722,650307.232834507,0
25993181,0,The President Vanishes,15.961587802242263,8551248.06044776,0
18629144,0,Phat Beach,14.76355116722059,2580648.2040471635,0
1494401,0,Tarnation,14.403441930853425,1800260.4932239277,0
28871413,0,Saturday's Hero,16.376170403164654,12944355.769230768,0
26640605,0,The Racers,16.76571889922959,19109934.701492533,0
14281617,0,Beyond the Years,14.057649632137167,1273971.3570091925,0
23889556,0,American Casino,11.058020844711747,63450.84843173904,0
33895664,0,Logan,9.55089380515131,14057.253503687125,0
3051466,0,84C MoPic,12.805133574641108,364081.7009677419,0
7081597,0,Bloody Tie,16.546133580469,15342442.729985118,0
9781685,0,Alvin Purple Rides Again,16.22785269460419,11160068.965517242,0
99463,0,The French Connection,19.738660806212867,373586753.0864197,0
17988463,0,Do Re Mi Fa So La Ti Do,14.181028466738042,1441260.2562203035,0
10815122,0,The Victim,15.594941070306367,5926480.39993932,0
1735676,0,My Six Convicts,16.312670445623127,12147943.396226414,0
5329439,0,Platoon Leader,15.020475035267829,3336640.5494928146,0
447255,0,The Icicle Thief,14.829932378031982,2757768.4499617442,0
24105751,0,The Eagle of the Ninth,17.379022425957086,35286902.74341043,0
1707516,0,Escape from Alcatraz,18.97074019267379,173335606.06060606,0
33638304,0,Weekend,13.897495536095002,1085439.504376742,0
13470131,0,Expelled: No Intelligence Allowed,16.163678989351858,10466382.26127829,0
2196420,0,Road Movie,12.004506306371484,163489.86937187324,0
863087,0,Crumb,15.651153850687175,6269165.757253711,0
34683152,0,StreetDance 2,17.09259159854588,26498312.204870336,0
76402,0,Twelve O'Clock High,17.495752368381282,39655982.142857134,0
744312,0,When We Were Kings,15.464932558546726,5203971.065487571,0
706047,0,Spirit: Stallion of the Cimarron,19.11073343908262,199382059.51108947,0
30955314,0,The Happy Life,16.31942408674214,12230263.914981045,0
32216249,0,Double Agent,16.4070139708,13349826.824782606,0
10020058,0,Destination Gobi,16.392162990198727,13153033.707865167,0
18168131,0,Love! Valour! Compassion!,15.480921793233335,5287847.352024921,0
35826458,0,Penitentiary 2,16.081384591553146,9639546.207357513,0
25694530,0,The Perfect Stranger,15.724045557704619,6743202.764976958,0
1429988,0,JCVD,14.973554015546336,3183698.137996219,0
634114,0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",13.701519289197323,892265.7464285714,0
26042450,0,Maskeli Beşler: Irak,16.203584796043188,10892497.37566436,0
5788437,0,The Name of the Rose,19.143464399751732,206016001.25898722,0
958028,0,To Hell and Back,17.99786258052222,65519776.119402975,0
1769134,0,Attack Force Z,12.494543525962106,266877.0984455958,0
18302086,0,Public Enemy Returns,17.426605495456432,37006550.499157,0
2165430,0,"Davy Crockett, King of the Wild Frontier",16.971570953433737,23477919.7761194,0
2547451,0,Animal Factory,11.217841093953536,74446.87732288036,0
6787518,0,The Black Knight,16.464742976670674,14143178.43866171,0
326446,0,El Mariachi,15.26412269828975,4257202.014255167,0
31340066,0,First Love,15.087632118657636,3568415.1465907837,0
3626936,0,Island in the Sky,17.221442345083254,30142368.913857676,0
4362641,0,American Me,17.122297827154796,27297285.614041336,0
210151,0,"Lock, Stock and Two Smoking Barrels",17.63146310216452,45420000.34168711,0
14141235,0,12,15.546429756090333,5645841.170626308,0
28269,3,Saving Private Ryan,20.578368793256246,865111357.1987423,0
76515,3,The Transformers: The Movie,16.56404894183984,15619785.061906934,0
3616797,4,Gladiator,20.471932188697465,777762829.0574042,0
6804043,4,Gladiator,16.77247019005753,19239387.924839627,0
21052275,5,Boondock Saints II: All Saints Day,16.455560175611602,14013898.92717806,0
50744,5,Star Wars Episode VI: Return of the Jedi,21.056881143802155,1396006006.3246486,0
89397,5,A Bridge Too Far,19.317121723657603,245086489.27392736,0
1843114,5,Where the Buffalo Roam,16.978945498528834,23651698.73707524,0
5315100,5,Jackass: Number Two,18.626372759610557,122837482.55188492,0
10945488,5,Goat Story,14.38482292495971,1767051.5506054256,0
53964,5,Star Wars Episode V: The Empire Strikes Back,21.37147502971839,1912113534.379672,0
509676,5,Glory,17.96368315653949,63318186.76673386,0
8219325,5,Get Smart,19.563513767767045,313563913.4044347,0
19032190,5,Red Tails,17.967739950962667,63575577.37107677,0
8695,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,18.275840933483945,86516087.17258063,0
113651,5,Dead Man,14.493164952411293,1969253.219422572,0
3859182,5,Bandolero!,18.42979426181855,100915517.2413793,0
430788,5,The Emperor's Club,17.094400166109466,26546279.555836573,0
22216,5,"O Brother, Where Art Thou?",18.62068405988567,122140680.82569686,0
142465,5,The Thin Red Line,18.98701292302419,176179324.41763803,0
1466657,5,The Last Castle,17.637152385897416,45679144.082919255,0
675213,5,Young Guns II,18.40904403021665,98843073.09525631,0
29034986,5,The Devil's Double,15.648851486896424,6254748.460315907,0
3557540,5,The Hunt for Red October,19.922477680296,448974962.0288064,0
4646185,5,The Sum of All Fears,19.56955663579292,315464475.3899944,0
20691749,5,A Few Good Men,20.044771353741737,507380287.1888096,0
5866831,6,Prince of Persia: The Sands of Time,19.924345134482593,449814185.563181,0
28413162,6,The Tourist,19.738618711416212,373571027.3590041,0
418110,6,Amistad,18.205601709560607,80647769.8184112,0
17124781,6,"The Good, the Bad, the Weird",17.912567310602874,60162952.3039391,0
483274,6,Point Break,19.005609894268648,179486381.56013215,0
2390149,6,Corky Romano,17.491668912959653,39494378.88198758,0
80916,6,Battleground,17.87238192684956,57793214.285714276,0
679577,6,Canadian Bacon,12.742608725912236,342014.6070866141,0
161897,6,Cool Hand Luke,18.772056838459047,142102166.38667664,0
